,MB_CODE_2016,SSC_CODE_2016,SSC_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
40045,10767413000,11616,Gidley,1,New South Wales,20.9032
40046,10767220000,13445,Rushes Creek,1,New South Wales,19.3036
40050,10767280000,13572,Somerton (NSW),1,New South Wales,120.1968
40051,10767400000,10245,Bective,1,New South Wales,20.5667
40061,10766432000,10105,Attunga,1,New South Wales,23.4426
40062,10767200000,12176,Klori,1,New South Wales,16.908
40065,10766433000,11593,Garthowen,1,New South Wales,34.9115
40072,11208190000,14205,Weabonga,1,New South Wales,176.0435
40073,10765880000,12819,Mulla Creek,1,New South Wales,164.4647
40074,10766391000,12327,Limbri,1,New South Wales,168.3785
40075,10761651000,13879,Tintinhull,1,New South Wales,1.4609999999999999
40084,11205780900,12386,Loomberah,1,New South Wales,3.9871
40088,11205255200,12699,Moonbi,1,New South Wales,24.3528
40095,10766300000,10289,Bendemeer,1,New South Wales,6.3873
40101,10766230000,14188,Watsons Creek (NSW),1,New South Wales,50.283
40102,10767710000,11834,Halls Creek (NSW),1,New South Wales,22.699
40121,10768150000,13354,Retreat (NSW),1,New South Wales,90.6983
40124,10768043000,12337,Lindesay,1,New South Wales,21.9237
40125,11205254200,10206,Barraba,1,New South Wales,73.7839
40127,10765910000,12539,Mayvale,1,New South Wales,5.6127
40137,10766620000,14037,Upper Manilla,1,New South Wales,8.351
40138,10768060000,13331,Red Hill (Tamworth Regional - NSW),1,New South Wales,139.3893
40140,10767850000,14375,Wongo Creek,1,New South Wales,61.3928
40144,11208200000,10508,Borah Creek,1,New South Wales,135.909
40145,10768050000,10184,Banoon,1,New South Wales,122.9755
40146,10767120000,12944,New Mexico,1,New South Wales,17.096
40155,10768070000,12383,Longarm,1,New South Wales,86.0399
40164,10766570000,14313,Wimborne,1,New South Wales,9.0832
40171,10766740000,12474,Manilla,1,New South Wales,10.0879
40176,11001770000,14393,Woodsreef,1,New South Wales,0.7
40177,10766460000,14155,Warrabah,1,New South Wales,35.5727
40178,10766520000,12888,Namoi River,1,New South Wales,25.4763
40180,10765810000,13846,Thirldene,1,New South Wales,16.5955
40195,10767890000,11985,Ironbark (NSW),1,New South Wales,142.945
40235,10765310000,11218,Daruka,1,New South Wales,1.1399
40240,10765440000,12710,Moore Creek,1,New South Wales,1.6737
40244,11204667800,11835,Hallsville,1,New South Wales,1.3969
40282,11205049600,13043,Nundle,1,New South Wales,0.4463
40288,10767160000,10530,Bowling Alley Point,1,New South Wales,5.3898
40289,10767510000,11847,Hanging Rock,1,New South Wales,25.5363
40300,10765830000,13071,Ogunbil,1,New South Wales,3.2109
40302,11205225900,11321,Dungowan,1,New South Wales,27.5887
40307,11205208000,13195,Piallamore,1,New South Wales,25.2724
40313,11205703800,11311,Duncans Creek,1,New South Wales,35.3441
40314,11204991000,14408,Woolomin,1,New South Wales,71.1209
40321,11205784800,14163,Warral,1,New South Wales,15.3247
40327,10765760000,11591,Garoo,1,New South Wales,192.628
40329,10768181000,11714,Goonoo Goonoo,1,New South Wales,29.1022
40333,10765750000,13870,Timbumburi,1,New South Wales,42.7213
40391,11205675600,10295,Bennetts Green,1,New South Wales,2.7892
40392,10957010000,14315,Windale,1,New South Wales,0.2817
40394,11205491900,12024,Jewells,1,New South Wales,0.647
40401,10436640000,10277,Belmont North,1,New South Wales,0.0221
40420,10433861000,10276,Belmont (NSW),1,New South Wales,0.0421
40555,10436530000,11535,Floraville,1,New South Wales,0.0527
40669,10433140000,10396,Blacksmiths,1,New South Wales,0.026000000000000002
40672,10957650000,12355,Little Pelican,1,New South Wales,0.0834
40694,10957750000,13178,Pelican (NSW),1,New South Wales,0.0376
40700,10433450000,12492,Marks Point,1,New South Wales,0.0172
40718,10433560000,10278,Belmont South,1,New South Wales,0.0122
40761,10431430000,12252,Lake Macquarie,1,New South Wales,0.051
40770,10446630000,12048,Kahibah,1,New South Wales,0.0352
40776,10444990000,10885,Charlestown (NSW),1,New South Wales,0.0138
40789,10446950000,14276,Whitebridge,1,New South Wales,0.0685
40808,10431730000,11594,Gateshead,1,New South Wales,0.032
40818,10958330000,11300,Dudley,1,New South Wales,0.4896
40821,10447020000,11902,Highfields (NSW),1,New South Wales,0.0287
41142,11204613400,11587,Garden Suburb,1,New South Wales,0.0648
41143,10444110000,10809,Cardiff (NSW),1,New South Wales,0.0214
41144,10440452000,11909,Hillsborough (Lake Macquarie - NSW),1,New South Wales,0.0188
41156,10448062000,14153,Warners Bay,1,New South Wales,1.0126
41165,11205192700,10078,Argenton,1,New South Wales,0.0276
41180,10442280000,11658,Glendale (NSW),1,New South Wales,0.0668
41189,11205595900,11394,Elermore Vale,1,New South Wales,0.1
41203,10959140000,12434,Macquarie Hills,1,New South Wales,0.015
41242,11205777000,12200,Kotara,1,New South Wales,0.0662
41251,10440550000,10810,Cardiff Heights,1,New South Wales,0.105
41296,10445430000,10811,Cardiff South,1,New South Wales,0.0471
41394,10441400000,12943,New Lambton Heights,1,New South Wales,0.0294
41405,10442690000,13315,Rankin Park,1,New South Wales,0.0098
41494,10438430000,13875,Tingira Heights,1,New South Wales,0.0289
41496,10957250000,12766,Mount Hutton (NSW),1,New South Wales,0.0104
41567,10438520000,11393,Eleebana,1,New South Wales,0.1047
41610,10956860000,13340,Redhead,1,New South Wales,0.1893
41658,10432680000,10862,Caves Beach,1,New South Wales,0.0811
41667,11204710700,12975,Nords Wharf,1,New South Wales,0.1001
41675,10432390000,13711,Swansea (NSW),1,New South Wales,0.0234
41737,10956580000,13712,Swansea Heads,1,New South Wales,0.0418
41746,10431920000,10857,Catherine Hill Bay,1,New South Wales,0.0606
41747,10432042000,10784,Cams Wharf,1,New South Wales,0.645
41748,11205832300,12854,Murrays Beach,1,New South Wales,0.2287
41766,10432830000,13222,Pinny Beach,1,New South Wales,1.9731
41879,10436341000,14065,Valentine,1,New South Wales,0.1297
41926,10437780000,11128,Croudace Bay,1,New South Wales,0.0817
42088,10441170000,13605,Speers Point,1,New South Wales,0.0267
42117,10441000000,12256,Lakelands (NSW),1,New South Wales,0.0451
42164,10443553000,10482,Boolaroo,1,New South Wales,0.0054
42290,11011300000,10495,Booragul,1,New South Wales,0.0181
42296,10449020000,11500,Fennell Bay,1,New South Wales,0.0533
42304,10448490000,12498,Marmong Point,1,New South Wales,0.0465
42313,10449080000,14391,Woodrising,1,New South Wales,0.0528
42317,11010870000,10449,Bolton Point,1,New South Wales,0.0298
42347,10449300000,13793,Teralba,1,New South Wales,0.0567
42401,10454654000,11495,Fassifern (NSW),1,New South Wales,0.5826
42428,10453670000,10145,Balcolyn,1,New South Wales,0.0432
42434,10453640000,14487,Yarrawonga Park,1,New South Wales,0.0349
42441,10453860000,12647,Mirrabooka (NSW),1,New South Wales,0.0477
42452,10453810000,13694,Sunshine (NSW),1,New South Wales,0.0222
42462,10453912000,13546,Silverwater (Lake Macquarie - NSW),1,New South Wales,0.5755
42479,10453500000,10468,Bonnells Bay,1,New South Wales,0.0487
42498,10453920000,10570,Brightwaters,1,New South Wales,0.0619
42518,10453040000,12724,Morisset Park,1,New South Wales,0.0575
42528,10453090000,14321,Windermere Park,1,New South Wales,0.053
42566,10445550000,11381,Edgeworth,1,New South Wales,0.1841
42569,10442380000,10775,Cameron Park,1,New South Wales,0.0521
42734,10452262000,11052,Cooranbong,1,New South Wales,0.5038
42742,10448960000,14438,Wyee,1,New South Wales,2.9149
42747,10454192000,12723,Morisset,1,New South Wales,0.1123
42774,10452970000,14439,Wyee Point,1,New South Wales,0.0992
42810,10452592000,12465,Mandalong,1,New South Wales,2.5695
42833,10454620000,11277,Dora Creek,1,New South Wales,0.0334
42846,10454660000,11429,Eraring,1,New South Wales,0.7014
42848,10448890000,12884,Myuna Bay,1,New South Wales,0.4939
42874,10452550000,12512,Martinsville,1,New South Wales,5.2872
42885,10452312000,11565,Freemans Waterhole,1,New South Wales,2.6984
42997,11011460000,10390,Blackalls Park,1,New South Wales,0.0403
43003,10449901000,13918,Toronto,1,New South Wales,0.0212
43043,10450550000,12125,Kilaben Bay,1,New South Wales,0.0523
43076,10450860000,10943,Coal Point,1,New South Wales,0.0169
43117,11011630000,10118,Awaba,1,New South Wales,0.1659
43123,11204564000,13456,Ryhope,1,New South Wales,1.0145
43168,10450700000,10812,Carey Bay,1,New South Wales,0.0361
43239,10448270000,10723,Buttaba,1,New South Wales,0.0148
43244,10451300000,11526,Fishing Point,1,New South Wales,0.0272
43254,10451190000,13319,Rathmines,1,New South Wales,0.0494
43280,10448200000,14135,Wangi Wangi,1,New South Wales,0.0424
43288,10451510000,10073,Arcadia Vale,1,New South Wales,0.0083
43326,10451260000,10166,Balmoral (Lake Macquarie - NSW),1,New South Wales,0.0419
43398,10447540000,11924,Holmesville,1,New South Wales,0.0719
43402,10442322000,10204,Barnsley,1,New South Wales,0.0463
43405,10447670000,13511,Seahampton,1,New South Wales,0.0478
43430,11205737100,14253,West Wallsend,1,New South Wales,0.0747
43440,11204741100,12137,Killingworth (NSW),1,New South Wales,0.0658
43481,11205745500,14088,Wakefield,1,New South Wales,2.7965
43493,10554310000,10017,Adamstown Heights,1,New South Wales,0.0402
43532,11205580600,10016,Adamstown,1,New South Wales,0.0803
43644,10439880000,12201,Kotara South,1,New South Wales,0.062
43700,10496512000,14377,Woodberry,1,New South Wales,1.1008
43705,10550462000,10301,Beresfield,1,New South Wales,0.025
43733,10550360000,13771,Tarro,1,New South Wales,0.0305
43781,10993291000,11898,Hexham (NSW),1,New South Wales,2.6803
43796,10550552000,12302,Lenaghan,1,New South Wales,3.9089
43830,10553610000,11841,Hamilton South,1,New South Wales,0.0269
43852,10553773000,10578,Broadmeadow,1,New South Wales,0.0149
43857,10553193000,11839,Hamilton East,1,New South Wales,0.0151
43858,10539472000,12951,Newcastle West,1,New South Wales,0.0245
43881,11205726300,11840,Hamilton North,1,New South Wales,0.2272
43924,10553460000,11838,Hamilton (NSW),1,New South Wales,0.0184
44040,10555700000,12942,New Lambton,1,New South Wales,0.0347
44113,10555540000,12264,Lambton,1,New South Wales,0.0429
44205,11204615300,12023,Jesmond,1,New South Wales,0.1307
44254,10549120000,12514,Maryland (Newcastle - NSW),1,New South Wales,0.0374
44272,11205446000,11533,Fletcher (NSW),1,New South Wales,0.0243
44366,10550520000,12638,Minmi,1,New South Wales,0.0551
44430,10541660000,14140,Warabrook,1,New South Wales,0.0219
44435,10539670000,12536,Mayfield West,1,New South Wales,1.1085
44436,11204844600,12530,Mayfield (Newcastle - NSW),1,New South Wales,0.0176
44444,10543720000,12534,Mayfield East,1,New South Wales,0.0167
44665,10539030000,12574,Merewether Heights,1,New South Wales,0.0376
44670,10959550000,12573,Merewether,1,New South Wales,0.0212
44703,10543842000,13827,The Junction,1,New South Wales,0.0046
44704,11205637400,11019,Cooks Hill,1,New South Wales,0.0098
44743,11205146200,10187,Bar Beach,1,New South Wales,0.0082
44864,11204682800,12949,Newcastle,1,New South Wales,0.02
44912,10541250000,13826,The Hill,1,New South Wales,0.0135
44940,10540730000,12950,Newcastle East,1,New South Wales,0.0029
45076,10539181000,10830,Carrington (Newcastle - NSW),1,New South Wales,0.2347
45077,10539190000,12535,Mayfield North,1,New South Wales,4.4334
45078,10539270000,12190,Kooragang,1,New South Wales,10.8028
45088,10549830000,13542,Shortland,1,New South Wales,0.0288
45098,10546940000,10377,Birmingham Gardens,1,New South Wales,0.0135
45107,10550090000,13474,Sandgate (NSW),1,New South Wales,0.1968
45214,10551660000,12993,North Lambton,1,New South Wales,0.0763
45224,10550750000,10755,Callaghan,1,New South Wales,1.7907
45229,10539360000,13662,Stockton (NSW),1,New South Wales,0.0345
45310,11204529400,11501,Fern Bay,1,New South Wales,0.0505
45320,11205417900,11575,Fullerton Cove,1,New South Wales,0.1094
45342,10546800000,14118,Wallsend,1,New South Wales,0.0061
45635,10557172000,11603,Georgetown (NSW),1,New South Wales,0.0076
45654,10551120000,14142,Waratah West,1,New South Wales,0.0356
45662,10552670000,14141,Waratah (NSW),1,New South Wales,0.0357
45791,10538970000,14285,Wickham (NSW),1,New South Wales,0.0096
45800,10543170000,12518,Maryville,1,New South Wales,0.0165
45808,10541464000,13863,Tighes Hill,1,New South Wales,0.0093
45845,10544610000,11990,Islington,1,New South Wales,0.0117
45954,10925440000,10162,Ballina,1,New South Wales,0.0056
45972,10024522000,14240,West Ballina,1,New South Wales,0.2502
45984,10925370000,11345,East Ballina,1,New South Wales,0.1553
45986,10925360000,13554,Skennars Head,1,New South Wales,0.0242
46302,10025220000,10046,Alstonville,1,New South Wales,0.0316
46319,10024830000,14357,Wollongbar,1,New South Wales,0.0561
46334,10922360000,14144,Wardell,1,New South Wales,0.0462
46335,10024120000,10738,Cabbage Tree Island (Ballina - NSW),1,New South Wales,0.5415
46336,10023650000,11365,East Wardell,1,New South Wales,12.0619
46337,10024550000,11416,Empire Vale,1,New South Wales,7.68
46339,10024380000,13158,Patchs Beach,1,New South Wales,2.5567
46341,10024320000,12556,Meerschaum Vale,1,New South Wales,16.7722
46345,10025730000,11195,Dalwood (Ballina - NSW),1,New South Wales,0.1682
46348,10024372000,12499,Marom Creek,1,New South Wales,2.2566
46349,10025720000,13427,Rous,1,New South Wales,0.153
46352,10922190000,13207,Pimlico (NSW),1,New South Wales,0.3228
46355,10024250000,13208,Pimlico Island,1,New South Wales,0.7381
46358,10028990000,11031,Coolgardie (NSW),1,New South Wales,6.8524
46363,10024530000,12086,Keith Hall,1,New South Wales,4.2629
46364,10023900000,13576,South Ballina,1,New South Wales,1.1394
46379,10024500000,14050,Uralba,1,New South Wales,3.9869
46380,10025500000,13947,Tuckombil,1,New South Wales,2.4389
46383,10025550000,11508,Fernleigh,1,New South Wales,4.1523
46386,10025680000,13878,Tintenbar,1,New South Wales,4.0172
46390,10922040000,11154,Cumbalum,1,New South Wales,0.8502
46391,10025540000,10598,Brooklet,1,New South Wales,3.033
46394,10023572000,12178,Knockrow,1,New South Wales,4.9034
46396,10025740000,12957,Newrybar,1,New South Wales,0.1245
46401,10025470000,10045,Alstonvale,1,New South Wales,3.1060000000000003
46405,10025600000,13807,Teven,1,New South Wales,4.8217
46406,11205046100,13170,Pearces Creek,1,New South Wales,5.2736
46415,10023730000,10138,Bagotville,1,New South Wales,9.9221
46418,10024190000,11687,Goat Island,1,New South Wales,0.3125
46426,10024430000,12427,Lynwood (NSW),1,New South Wales,3.5704
46428,10024350000,13428,Rous Mill,1,New South Wales,7.4439
46532,10147210000,11474,Ewingsdale,1,New South Wales,1.3715
46534,10146830000,11461,Eureka (NSW),1,New South Wales,5.5995
46537,10144960000,11051,Coorabell,1,New South Wales,1.869
46541,10147420000,13252,Possum Creek,1,New South Wales,7.856
46542,10147452000,10174,Bangalow,1,New South Wales,0.3272
46547,10144430000,11049,Coopers Shoot,1,New South Wales,1.9167
46548,10147932000,13556,Skinners Shoot,1,New South Wales,1.0172
46549,10147931000,11879,Hayters Hill,1,New South Wales,2.4831
46552,10147970000,13739,Talofa,1,New South Wales,2.1163
46556,10147200000,12546,McLeods Shoot,1,New South Wales,3.3999
46563,10146980000,12914,Nashua,1,New South Wales,5.1538
46566,10144940000,11499,Federal (NSW),1,New South Wales,5.4833
46573,10147370000,10371,Binna Burra (NSW),1,New South Wales,5.0087
46607,10146910000,10621,Brunswick Heads,1,New South Wales,0.0317
46614,11205644000,13070,Ocean Shores,1,New South Wales,0.0411
46652,10981530000,13993,Tyagarah,1,New South Wales,0.705
46658,10146270000,12939,New Brighton,1,New South Wales,0.0401
46677,10146150000,13581,South Golden Beach,1,New South Wales,0.0245
46682,10980840000,14418,Wooyung,1,New South Wales,1.2997
46798,10148380000,10733,Byron Bay,1,New South Wales,0.0329
46875,10144740000,13684,Suffolk Park,1,New South Wales,0.0605
46997,10981590000,10591,Broken Head,1,New South Wales,0.2368
47018,10199700000,14379,Woodburn (Richmond Valley - NSW),1,New South Wales,0.0706
47026,10472580000,13018,North Woodburn,1,New South Wales,0.2459
47030,10199900000,10580,Broadwater (Richmond Valley - NSW),1,New South Wales,0.1032
47040,10199830000,13364,Rileys Hill,1,New South Wales,2.3452
47046,10200070000,11469,Evans Head,1,New South Wales,0.5854
47115,10980340000,13821,The Gap (Richmond Valley - NSW),1,New South Wales,3.577
47116,10199580000,10683,Bungawalbin,1,New South Wales,24.8038
47117,10199640000,12941,New Italy,1,New South Wales,8.9145
47135,10199620000,13705,Swan Bay (Richmond Valley - NSW),1,New South Wales,12.4204
47147,10200102000,11274,Doonbah,1,New South Wales,0.3716
47157,10025570000,12303,Lennox Head,1,New South Wales,0.0438
47279,10145940000,12877,Myocum,1,New South Wales,2.6942
47281,10145741000,10355,Billinudgel,1,New South Wales,2.8076
47287,10145660000,14499,Yelgun,1,New South Wales,6.7571
47289,10144860000,13834,The Pocket,1,New South Wales,4.4436
47290,10144910000,12606,Middle Pocket,1,New South Wales,5.0532
47299,10145042000,12445,Main Arm,1,New South Wales,0.3954
47303,10144470000,13139,Palmwoods (NSW),1,New South Wales,3.8664
47307,10144590000,14035,Upper Main Arm,1,New South Wales,7.8659
47310,11205375500,12828,Mullumbimby,1,New South Wales,2.7447
47340,10145060000,12829,Mullumbimby Creek,1,New South Wales,0.3157
47371,10145180000,14310,Wilsons Creek,1,New South Wales,4.9655
47373,10981630000,12189,Koonyum Range,1,New South Wales,2.2006
47390,10144920000,11712,Goonengerry,1,New South Wales,2.0849
47394,10145020000,12684,Montecollum,1,New South Wales,3.3632
47395,10145171000,14018,Upper Coopers Creek,1,New South Wales,7.1809
47401,10981730000,14048,Upper Wilsons Creek,1,New South Wales,1.1991
47403,11205711100,12964,Nightcap,1,New South Wales,1.3995
47404,10981710000,11962,Huonbrook,1,New South Wales,2.4736
47406,10145172000,14134,Wanganui,1,New South Wales,0.5502
47407,11205873900,14272,Whian Whian,1,New South Wales,4.5148
